장비ID,장비명/국사명,사업장,순서,key,업무명,운용팀,장비명/국사명,장비ID,국사,본부,자산현행화(세부항목),MOSS(BS)발행,자산점검 완료(MOSS 미발행),
220.80.123.74,2#106동4문_2#16-V2724GB,광주광역시 서구 금호동 818-0,9,9광주광역시 서구 금호동 818-0,V2724GB PLK PSU교체,서광주,2#106동4문_2#16-V2724GB,220.80.123.74,,호남,,,,광주광역시 서구 금호동 일반 818-0 괄리사무소(상가)
220.95.48.215,2#301동3문_1#3-V2724GB,광주광역시 서구 풍암동 1063-0,1,1광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#301동3문_1#3-V2724GB,220.95.48.215,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.214,2#302동1문_1#4-V2724GB,광주광역시 서구 풍암동 1063-0,2,2광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#302동1문_1#4-V2724GB,220.95.48.214,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.211,2#303동2문_1#7-V2724GB,광주광역시 서구 풍암동 1063-0,3,3광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#303동2문_1#7-V2724GB,220.95.48.211,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.217,2#301동1문_1#1-V2724GB,광주광역시 서구 풍암동 1063-0,4,4광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#301동1문_1#1-V2724GB,220.95.48.217,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.216,2#301동1문_2#2-V2724GB,광주광역시 서구 풍암동 1063-0,5,5광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#301동1문_2#2-V2724GB,220.95.48.216,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.213,2#302동1문_2#5-V2724GB,광주광역시 서구 풍암동 1063-0,6,6광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#302동1문_2#5-V2724GB,220.95.48.213,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
220.95.48.210,2#303동2문_2#8-V2724GB,광주광역시 서구 풍암동 1063-0,7,7광주광역시 서구 풍암동 1063-0,V2724GB PLK PSU교체,서광주,2#303동2문_2#8-V2724GB,220.95.48.210,,호남,,,,광주광역시 서구 풍암동 일반 1063-0
218.157.6.86,2#303동중앙#2-V2724GB,광주광역시 남구 진월동 484-0,1,1광주광역시 남구 진월동 484-0,V2724GB PLK PSU교체,북광주,2#303동중앙#2-V2724GB,218.157.6.86,,호남,,,,광주광역시 남구 진월동 일반 484-0 301동2문3
218.157.6.92,2#301동2문_1#1-V2724GB,광주광역시 남구 진월동 484-0,2,2광주광역시 남구 진월동 484-0,V2724GB PLK PSU교체,북광주,2#301동2문_1#1-V2724GB,218.157.6.92,,호남,,,,광주광역시 남구 진월동 일반 484-0 301동2문3
218.157.6.90,2#301동2문#3-V2724GB,광주광역시 남구 진월동 484-0,3,3광주광역시 남구 진월동 484-0,V2724GB PLK PSU교체,북광주,2#301동2문#3-V2724GB,218.157.6.90,,호남,,,,광주광역시 남구 진월동 일반 484-0 301동2문3
218.157.6.89,2#302동2문#1-V2724GB,광주광역시 남구 진월동 484-0,4,4광주광역시 남구 진월동 484-0,V2724GB PLK PSU교체,북광주,2#302동2문#1-V2724GB,218.157.6.89,,호남,,,,광주광역시 남구 진월동 일반 484-0 301동2문3
218.157.6.84,2#303동중앙#4-V2724GB,광주광역시 남구 진월동 484-0,5,5광주광역시 남구 진월동 484-0,V2724GB PLK PSU교체,북광주,2#303동중앙#4-V2724GB,218.157.6.84,,호남,,,,광주광역시 남구 진월동 일반 484-0 301동2문3
211.195.137.240,2#금호남양101동1문_1#1-V2724GB,광주광역시 서구 금호동 805-0,1,1광주광역시 서구 금호동 805-0,V2724GB PLK PSU교체,서광주,2#금호남양101동1문_1#1-V2724GB,211.195.137.240,,호남,,,,광주광역시 서구 금호동 일반 805-0
211.195.137.239,2#금호남양102동1문_1#2-V2724GB,광주광역시 서구 금호동 805-0,2,2광주광역시 서구 금호동 805-0,V2724GB PLK PSU교체,서광주,2#금호남양102동1문_1#2-V2724GB,211.195.137.239,,호남,,,,광주광역시 서구 금호동 일반 805-0
211.195.137.238,2#금호남양102동2문_1#3-V2724GB,광주광역시 서구 금호동 805-0,3,3광주광역시 서구 금호동 805-0,V2724GB PLK PSU교체,서광주,2#금호남양102동2문_1#3-V2724GB,211.195.137.238,,호남,,,,광주광역시 서구 금호동 일반 805-0
211.195.137.236,2#금호남양103동1문_1#5-V2724GB,광주광역시 서구 금호동 805-0,4,4광주광역시 서구 금호동 805-0,V2724GB PLK PSU교체,서광주,2#금호남양103동1문_1#5-V2724GB,211.195.137.236,,호남,,,,광주광역시 서구 금호동 일반 805-0
211.195.137.234,2#금호남양104동1문_1#7-V2724GB,광주광역시 서구 금호동 805-0,5,5광주광역시 서구 금호동 805-0,V2724GB PLK PSU교체,서광주,2#금호남양104동1문_1#7-V2724GB,211.195.137.234,,호남,,,,광주광역시 서구 금호동 일반 805-0
220.80.123.67,2#201동2문#2-V2724GB,광주광역시 남구 진월동 470-1,1,1광주광역시 남구 진월동 470-1,V2724GB PLK PSU교체,북광주,2#201동2문#2-V2724GB,220.80.123.67,,호남,,,,광주광역시 남구 진월동 일반 470-1 4라인2번장비
220.80.123.65,2#201동4문#2-V2724GB,광주광역시 남구 진월동 470-1,2,2광주광역시 남구 진월동 470-1,V2724GB PLK PSU교체,북광주,2#201동4문#2-V2724GB,220.80.123.65,,호남,,,,광주광역시 남구 진월동 일반 470-1 4라인2번장비
220.80.123.62,2#202동2문#3-V2724GB,광주광역시 남구 진월동 470-1,3,3광주광역시 남구 진월동 470-1,V2724GB PLK PSU교체,북광주,2#202동2문#3-V2724GB,220.80.123.62,,호남,,,,광주광역시 남구 진월동 일반 470-1 4라인2번장비
220.80.123.34,2#201동2문#2-V2724GB,광주광역시 서구 풍암동 1099-0,1,1광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#201동2문#2-V2724GB,220.80.123.34,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.31,2#202동2문#3-V2724GB,광주광역시 서구 풍암동 1099-0,2,2광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#202동2문#3-V2724GB,220.80.123.31,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.29,2#202동3문#2-V2724GB,광주광역시 서구 풍암동 1099-0,3,3광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#202동3문#2-V2724GB,220.80.123.29,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.25,2#203동3문#2-V2724GB,광주광역시 서구 풍암동 1099-0,4,4광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#203동3문#2-V2724GB,220.80.123.25,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.23,2#204동2문#2-V2724GB,광주광역시 서구 풍암동 1099-0,5,5광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#204동2문#2-V2724GB,220.80.123.23,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.21,2#204동3문#2-V2724GB,광주광역시 서구 풍암동 1099-0,6,6광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,2#204동3문#2-V2724GB,220.80.123.21,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.19,3#205동2문#2-V2724GB,광주광역시 서구 풍암동 1099-0,7,7광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#205동2문#2-V2724GB,220.80.123.19,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.17,3#205동3문#2-V2724GB,광주광역시 서구 풍암동 1099-0,8,8광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#205동3문#2-V2724GB,220.80.123.17,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.15,3#206동2문#2-V2724GB,광주광역시 서구 풍암동 1099-0,9,9광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#206동2문#2-V2724GB,220.80.123.15,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.13,3#206동3문#2-V2724GB,광주광역시 서구 풍암동 1099-0,10,10광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#206동3문#2-V2724GB,220.80.123.13,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.12,3#207동2문#1-V2724GB,광주광역시 서구 풍암동 1099-0,11,11광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#207동2문#1-V2724GB,220.80.123.12,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
220.80.123.8,3#208동2문#2-V2724GB,광주광역시 서구 풍암동 1099-0,12,12광주광역시 서구 풍암동 1099-0,V2724GB PLK PSU교체,서광주,3#208동2문#2-V2724GB,220.80.123.8,,호남,,,,광주광역시 서구 풍암동 일반 1099-0 201동 2라인 2번부영2차(신암)아파트
211.228.9.90,1#101동2문11층#1-V2724GB,광주광역시 서구 금호동 613-6,1,1광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동2문11층#1-V2724GB,211.228.9.90,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.93,1#101동1문2층#1-V2724GB,광주광역시 서구 금호동 613-6,2,2광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동1문2층#1-V2724GB,211.228.9.93,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.92,1#101동1문11층#1-V2724GB,광주광역시 서구 금호동 613-6,3,3광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동1문11층#1-V2724GB,211.228.9.92,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.91,1#101동2문2층#1-V2724GB,광주광역시 서구 금호동 613-6,4,4광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동2문2층#1-V2724GB,211.228.9.91,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.89,1#101동3문2층#1-V2724GB,광주광역시 서구 금호동 613-6,5,5광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동3문2층#1-V2724GB,211.228.9.89,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.88,1#101동3문11층#1-V2724GB,광주광역시 서구 금호동 613-6,6,6광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#101동3문11층#1-V2724GB,211.228.9.88,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.87,1#102동1문2층#1-V2724GB,광주광역시 서구 금호동 613-6,7,7광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#102동1문2층#1-V2724GB,211.228.9.87,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.86,1#102동1문11층#1-V2724GB,광주광역시 서구 금호동 613-6,8,8광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#102동1문11층#1-V2724GB,211.228.9.86,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.85,1#102동2문2층#1-V2724GB,광주광역시 서구 금호동 613-6,9,9광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#102동2문2층#1-V2724GB,211.228.9.85,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.84,1#102동2문11층#1-V2724GB,광주광역시 서구 금호동 613-6,10,10광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#102동2문11층#1-V2724GB,211.228.9.84,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.83,1#103동1문2층#1-V2724GB,광주광역시 서구 금호동 613-6,11,11광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#103동1문2층#1-V2724GB,211.228.9.83,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.82,1#103동1문11층#1-V2724GB,광주광역시 서구 금호동 613-6,12,12광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#103동1문11층#1-V2724GB,211.228.9.82,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.80,1#103동2문11층#1-V2724GB,광주광역시 서구 금호동 613-6,13,13광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#103동2문11층#1-V2724GB,211.228.9.80,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.79,1#104동1문2층#1-V2724GB,광주광역시 서구 금호동 613-6,14,14광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#104동1문2층#1-V2724GB,211.228.9.79,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
211.228.9.78,1#104동1문11층#1-V2724GB,광주광역시 서구 금호동 613-6,15,15광주광역시 서구 금호동 613-6,V2724GB PLK PSU교체,서광주,1#104동1문11층#1-V2724GB,211.228.9.78,,호남,,,,광주광역시 서구 금호동 일반 613-6 1문 2층 1번장비
119.200.168.88,2#201동2문_2#2-V2724GB,광주광역시 서구 풍암동 1048-0,1,1광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#201동2문_2#2-V2724GB,119.200.168.88,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.86,2#201동4문#2-V2724GB,광주광역시 서구 풍암동 1048-0,2,2광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#201동4문#2-V2724GB,119.200.168.86,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.84,2#202동2문#2-V2724GB,광주광역시 서구 풍암동 1048-0,3,3광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#202동2문#2-V2724GB,119.200.168.84,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.82,2#202동3문#2-V2724GB,광주광역시 서구 풍암동 1048-0,4,4광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#202동3문#2-V2724GB,119.200.168.82,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.81,2#203동2문#1-V2724GB,광주광역시 서구 풍암동 1048-0,5,5광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#203동2문#1-V2724GB,119.200.168.81,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.80,2#203동3문#1-V2724GB,광주광역시 서구 풍암동 1048-0,6,6광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#203동3문#1-V2724GB,119.200.168.80,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.78,1#204동_2문#2-V2724GB,광주광역시 서구 풍암동 1048-0,7,7광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,1#204동_2문#2-V2724GB,119.200.168.78,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.77,2#204동3문#1-V2724GB,광주광역시 서구 풍암동 1048-0,8,8광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#204동3문#1-V2724GB,119.200.168.77,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.99,1#105동2문#2-V2724GB,광주광역시 서구 풍암동 1048-0,9,9광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,1#105동2문#2-V2724GB,119.200.168.99,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.97,2#105동3문#2-V2724GB,광주광역시 서구 풍암동 1048-0,10,10광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#105동3문#2-V2724GB,119.200.168.97,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.95,2#106동2문#2-V2724GB,광주광역시 서구 풍암동 1048-0,11,11광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#106동2문#2-V2724GB,119.200.168.95,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.94,2#106동3문#1-V2724GB,광주광역시 서구 풍암동 1048-0,12,12광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#106동3문#1-V2724GB,119.200.168.94,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.93,2#107동2문#1-V2724GB,광주광역시 서구 풍암동 1048-0,13,13광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#107동2문#1-V2724GB,119.200.168.93,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.92,2#107동3문#1-V2724GB,광주광역시 서구 풍암동 1048-0,14,14광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#107동3문#1-V2724GB,119.200.168.92,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
119.200.168.90,2#107동6문#2-V2724GB,광주광역시 서구 풍암동 1048-0,15,15광주광역시 서구 풍암동 1048-0,V2724GB PLK PSU교체,서광주,2#107동6문#2-V2724GB,119.200.168.90,,호남,,,,광주광역시 서구 풍암동 일반 1048-0 201동 2라인
211.195.137.253,2#201동2문#1-V2724GB,광주광역시 서구 금호동 815-0,1,1광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,2#201동2문#1-V2724GB,211.195.137.253,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
211.195.137.251,2#202동2문#1-V2724GB,광주광역시 서구 금호동 815-0,2,2광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,2#202동2문#1-V2724GB,211.195.137.251,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
211.195.137.249,2#203동2문#1-V2724GB,광주광역시 서구 금호동 815-0,3,3광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,2#203동2문#1-V2724GB,211.195.137.249,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
211.195.137.246,1#205동1문#1-V2724GB,광주광역시 서구 금호동 815-0,4,4광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,1#205동1문#1-V2724GB,211.195.137.246,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
211.195.137.244,2#206동1문#2-V2724GB,광주광역시 서구 금호동 815-0,5,5광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,2#206동1문#2-V2724GB,211.195.137.244,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
211.195.137.243,2#206동2문#1-V2724GB,광주광역시 서구 금호동 815-0,6,6광주광역시 서구 금호동 815-0,V2724GB PLK PSU교체,서광주,2#206동2문#1-V2724GB,211.195.137.243,,호남,,,,광주광역시 서구 금호동 일반 815-0 금호동 호반2차 201동2문
